User ID,Subscription Type,Join Date,Last Payment Date,Country,Age,Device,NumericalDate,Label
1009,Standard,05-07-22,02-07-23,Spain,31,Laptop,183,moderate_interested
1010,Basic,01-07-22,03-07-23,Italy,36,Tablet,184,moderate_interested
1011,Premium,01-07-22,30-06-23,Spain,28,Smart TV,181,moderate_interested
1012,Basic,26-06-22,01-07-23,Spain,29,Smartphone,182,moderate_interested
1013,Standard,27-06-22,02-07-23,United States,42,Smart TV,183,moderate_interested
1014,Premium,28-06-22,02-07-23,Canada,35,Smartphone,183,moderate_interested
1015,Basic,28-06-22,30-06-23,United States,32,Laptop,181,moderate_interested
1016,Premium,29-06-22,01-07-23,United States,43,Tablet,182,moderate_interested
1017,Basic,26-06-22,02-07-23,Canada,29,Smartphone,183,moderate_interested
1018,Standard,26-06-22,02-07-23,United Kingdom,35,Tablet,183,moderate_interested
1019,Standard,24-06-22,30-06-23,Australia,27,Tablet,181,moderate_interested
1020,Basic,21-06-22,01-07-23,Germany,38,Tablet,182,moderate_interested
1021,Premium,22-06-22,03-07-23,France,33,Smart TV,184,moderate_interested
1022,Basic,18-06-22,02-07-23,Brazil,48,Laptop,183,moderate_interested
1023,Standard,18-06-22,02-07-23,Mexico,51,Laptop,183,moderate_interested
1024,Premium,20-06-22,01-07-23,Spain,40,Smartphone,182,moderate_interested
1025,Basic,23-06-22,03-07-23,Italy,28,Smartphone,184,moderate_interested
1026,Premium,26-06-22,01-07-23,Spain,46,Laptop,182,moderate_interested
1027,Basic,02-07-22,01-07-23,Spain,28,Tablet,182,moderate_interested
1028,Standard,04-07-22,01-07-23,United States,47,Tablet,182,moderate_interested
1029,Standard,07-07-22,02-07-23,Canada,47,Smartphone,183,moderate_interested
1030,Basic,14-07-22,01-07-23,United States,50,Smartphone,182,moderate_interested
1031,Premium,20-07-22,01-07-23,United States,50,Smart TV,182,moderate_interested
1032,Basic,23-07-22,02-07-23,Canada,29,Smartphone,183,moderate_interested
1033,Standard,30-07-22,01-07-23,United Kingdom,38,Tablet,182,moderate_interested
1034,Premium,12-08-22,03-07-23,Australia,40,Tablet,184,moderate_interested
1035,Basic,14-08-22,01-07-23,Germany,43,Smartphone,182,moderate_interested
1036,Premium,22-08-22,04-07-23,France,27,Smartphone,185,moderate_interested
1037,Basic,29-08-22,30-06-23,Brazil,37,Tablet,181,moderate_interested
1038,Standard,02-09-22,03-07-23,Mexico,30,Smartphone,184,moderate_interested
1039,Standard,03-09-22,01-07-23,Spain,50,Laptop,182,moderate_interested
1040,Basic,04-09-22,04-07-23,Italy,51,Smartphone,185,moderate_interested
1041,Premium,06-09-22,01-07-23,Spain,37,Laptop,182,moderate_interested
1042,Basic,10-09-22,02-07-23,Spain,35,Tablet,183,moderate_interested
1043,Standard,20-09-22,01-07-23,United States,35,Tablet,182,moderate_interested
1044,Premium,26-09-22,03-07-23,Canada,46,Tablet,184,moderate_interested
1045,Basic,04-10-22,01-07-23,United States,27,Tablet,182,moderate_interested
1046,Basic,06-10-22,03-07-23,United States,27,Laptop,184,moderate_interested
1047,Basic,07-10-22,01-07-23,Canada,39,Laptop,182,moderate_interested
1048,Standard,08-10-22,03-07-23,United Kingdom,51,Tablet,184,moderate_interested
1049,Premium,09-10-22,01-07-23,Australia,41,Smartphone,182,moderate_interested
1050,Basic,10-10-22,03-07-23,Germany,30,Smart TV,184,moderate_interested
1051,Basic,10-10-22,30-06-23,France,46,Laptop,181,moderate_interested
1052,Premium,14-10-22,02-07-23,Brazil,31,Tablet,183,moderate_interested
1053,Standard,15-10-22,01-07-23,Mexico,49,Smartphone,182,moderate_interested
1054,Standard,17-10-22,03-07-23,Spain,39,Tablet,184,moderate_interested
1055,Basic,23-10-22,01-07-23,Italy,47,Smartphone,182,moderate_interested
1056,Premium,27-10-22,02-07-23,Spain,36,Tablet,183,moderate_interested
1057,Standard,29-10-22,02-07-23,Spain,42,Tablet,183,moderate_interested
1058,Basic,05-11-22,02-07-23,United States,28,Smart TV,183,moderate_interested
1059,Standard,07-11-22,02-07-23,Canada,43,Tablet,183,moderate_interested
1060,Premium,08-11-22,02-07-23,United States,50,Laptop,183,moderate_interested
1061,Basic,09-11-22,01-07-23,United States,30,Tablet,182,moderate_interested
1062,Premium,10-11-22,03-07-23,Canada,34,Laptop,184,moderate_interested
1063,Standard,02-11-22,03-07-23,United Kingdom,35,Laptop,184,moderate_interested
1064,Basic,31-10-22,02-07-23,Australia,29,Tablet,183,moderate_interested
1065,Standard,29-10-22,02-07-23,Germany,33,Smart TV,183,moderate_interested
1066,Premium,22-10-22,03-07-23,France,47,Laptop,184,moderate_interested
1067,Basic,20-10-22,02-07-23,Brazil,32,Tablet,183,moderate_interested
1068,Standard,21-10-22,04-07-23,Mexico,34,Tablet,185,moderate_interested
1069,Premium,10-10-22,02-07-23,Spain,46,Smart TV,183,moderate_interested
1070,Basic,06-09-22,03-07-23,Italy,31,Tablet,184,moderate_interested
1071,Premium,06-09-22,03-07-23,Spain,40,Tablet,184,moderate_interested
1072,Basic,13-08-22,03-07-23,Spain,38,Tablet,184,moderate_interested
1073,Standard,13-08-22,01-07-23,United States,31,Smart TV,182,moderate_interested
1074,Standard,13-08-22,02-07-23,Canada,46,Smartphone,183,moderate_interested
1075,Basic,06-08-22,03-07-23,United States,43,Smart TV,184,moderate_interested
1076,Premium,06-08-22,03-07-23,United States,38,Laptop,184,moderate_interested
1077,Basic,22-07-22,30-06-23,Canada,38,Laptop,181,moderate_interested
1078,Standard,17-07-22,02-07-23,United Kingdom,27,Laptop,183,moderate_interested
1079,Premium,09-07-22,02-07-23,Australia,49,Tablet,183,moderate_interested
1080,Basic,04-07-22,03-07-23,Germany,33,Smartphone,184,moderate_interested
1081,Premium,27-06-22,30-06-23,France,40,Smartphone,181,moderate_interested
1082,Basic,28-06-22,02-07-23,Brazil,27,Tablet,183,moderate_interested
1083,Standard,28-06-22,02-07-23,Mexico,28,Laptop,183,moderate_interested
1084,Standard,29-06-22,03-07-23,Spain,30,Smartphone,184,moderate_interested
1085,Basic,29-06-22,30-06-23,Italy,33,Smartphone,181,moderate_interested
1086,Premium,26-06-22,01-07-23,Spain,51,Tablet,182,moderate_interested
1087,Basic,26-06-22,03-07-23,Spain,51,Tablet,184,moderate_interested
1088,Standard,26-06-22,02-07-23,United States,50,Smartphone,183,moderate_interested
1089,Premium,24-06-22,30-06-23,Canada,46,Tablet,181,moderate_interested
1090,Basic,25-06-22,02-07-23,United States,31,Smart TV,183,moderate_interested
1091,Premium,20-06-22,03-07-23,United States,46,Smartphone,184,moderate_interested
1092,Basic,21-06-22,02-07-23,Canada,41,Smart TV,183,moderate_interested
1093,Standard,20-06-22,02-07-23,United Kingdom,36,Smartphone,183,moderate_interested
1094,Standard,22-06-22,02-07-23,Australia,45,Tablet,183,moderate_interested
1095,Basic,24-06-22,03-07-23,Germany,36,Smartphone,184,moderate_interested
1096,Premium,30-06-22,02-07-23,France,28,Smartphone,183,moderate_interested
1097,Basic,03-07-22,02-07-23,Brazil,45,Smartphone,183,moderate_interested
1098,Standard,04-07-22,02-07-23,Mexico,39,Smartphone,183,moderate_interested
1099,Premium,08-07-22,02-07-23,Spain,51,Laptop,183,moderate_interested
1100,Basic,19-07-22,01-07-23,Italy,37,Laptop,182,moderate_interested
1101,Premium,21-07-22,01-07-23,Spain,33,Tablet,182,moderate_interested
1102,Basic,27-07-22,03-07-23,Spain,32,Smartphone,184,moderate_interested
1103,Standard,02-08-22,01-07-23,United States,49,Tablet,182,moderate_interested
1104,Standard,09-08-22,03-07-23,Canada,37,Smart TV,184,moderate_interested
1105,Basic,21-08-22,01-07-23,United States,39,Tablet,182,moderate_interested
1106,Premium,29-08-22,04-07-23,United States,37,Smart TV,185,moderate_interested
1107,Basic,31-08-22,01-07-23,Canada,36,Smart TV,182,moderate_interested
1108,Standard,02-09-22,03-07-23,United Kingdom,34,Laptop,184,moderate_interested
1109,Premium,04-09-22,01-07-23,Australia,51,Smartphone,182,moderate_interested
1110,Basic,05-09-22,04-07-23,Germany,41,Tablet,185,moderate_interested
1111,Premium,10-09-22,01-07-23,France,51,Smart TV,182,moderate_interested
1112,Basic,13-09-22,03-07-23,Brazil,31,Tablet,184,moderate_interested
1113,Standard,20-09-22,01-07-23,Mexico,44,Laptop,182,moderate_interested
1114,Standard,01-10-22,03-07-23,Spain,50,Smart TV,184,moderate_interested
1115,Basic,03-10-22,01-07-23,Italy,33,Laptop,182,moderate_interested
1116,Premium,06-10-22,04-07-23,Spain,44,Laptop,185,moderate_interested
1117,Basic,08-10-22,01-07-23,Spain,42,Tablet,182,moderate_interested
1118,Standard,09-10-22,03-07-23,United States,35,Smart TV,184,moderate_interested
1119,Premium,10-10-22,02-07-23,Canada,48,Smartphone,183,moderate_interested
1120,Basic,10-10-22,04-07-23,United States,51,Smartphone,185,moderate_interested
1121,Basic,12-10-22,01-07-23,United States,44,Smart TV,182,moderate_interested
1122,Basic,14-10-22,02-07-23,Canada,37,Smartphone,183,moderate_interested
1123,Standard,15-10-22,02-07-23,United Kingdom,35,Laptop,183,moderate_interested
1124,Premium,17-10-22,03-07-23,Australia,32,Laptop,184,moderate_interested
1125,Basic,19-10-22,02-07-23,Germany,46,Tablet,183,moderate_interested
1126,Basic,25-10-22,02-07-23,France,39,Laptop,183,moderate_interested
1127,Premium,26-10-22,02-07-23,Brazil,33,Tablet,183,moderate_interested
1128,Standard,05-11-22,03-07-23,Mexico,42,Tablet,184,moderate_interested
1129,Standard,07-11-22,03-07-23,Spain,37,Smartphone,184,moderate_interested
1130,Basic,08-11-22,03-07-23,Italy,27,Smart TV,184,moderate_interested
1131,Premium,09-11-22,02-07-23,Spain,34,Laptop,183,moderate_interested
1132,Standard,06-11-22,03-07-23,Spain,51,Laptop,184,moderate_interested
1133,Basic,04-11-22,03-07-23,United States,42,Laptop,184,moderate_interested
1134,Standard,03-11-22,05-07-23,Canada,46,Smart TV,186,moderate_interested
1135,Premium,23-10-22,02-07-23,United States,36,Laptop,183,moderate_interested
1136,Basic,24-10-22,04-07-23,United States,46,Smartphone,185,moderate_interested
1137,Premium,23-10-22,04-07-23,Canada,51,Smart TV,185,moderate_interested
1138,Standard,21-10-22,04-07-23,United Kingdom,45,Smartphone,185,moderate_interested
1139,Basic,11-09-22,02-07-23,Australia,33,Smartphone,183,moderate_interested
1140,Standard,09-09-22,03-07-23,Germany,31,Smart TV,184,moderate_interested
1141,Premium,22-08-22,03-07-23,France,48,Smart TV,184,moderate_interested
1142,Basic,21-08-22,04-07-23,Brazil,47,Laptop,185,moderate_interested
1143,Standard,15-08-22,01-07-23,Mexico,43,Smart TV,182,moderate_interested
1144,Premium,14-08-22,03-07-23,Spain,39,Tablet,184,moderate_interested
1145,Basic,09-08-22,03-07-23,Italy,46,Smart TV,184,moderate_interested
1146,Premium,04-08-22,04-07-23,Spain,46,Smartphone,185,moderate_interested
1147,Basic,27-07-22,01-07-23,Spain,40,Tablet,182,moderate_interested
1148,Standard,11-07-22,02-07-23,United States,38,Smartphone,183,moderate_interested
1149,Standard,09-07-22,03-07-23,Canada,48,Tablet,184,moderate_interested
1150,Basic,01-07-22,03-07-23,United States,38,Tablet,184,moderate_interested
1151,Premium,30-06-22,01-07-23,United States,43,Laptop,182,moderate_interested
1152,Basic,29-06-22,02-07-23,Canada,29,Smartphone,183,moderate_interested
1153,Standard,29-06-22,03-07-23,United Kingdom,32,Laptop,184,moderate_interested
1154,Premium,30-06-22,03-07-23,Australia,32,Laptop,184,moderate_interested
1155,Basic,30-06-22,30-06-23,Germany,49,Laptop,181,moderate_interested
1156,Premium,26-06-22,02-07-23,France,51,Laptop,183,moderate_interested
1157,Basic,27-06-22,03-07-23,Brazil,32,Smart TV,184,moderate_interested
1158,Standard,25-06-22,02-07-23,Mexico,35,Smart TV,183,moderate_interested
1159,Standard,25-06-22,01-07-23,Spain,41,Laptop,182,moderate_interested
1160,Basic,20-06-22,03-07-23,Italy,43,Smart TV,184,moderate_interested
1161,Premium,21-06-22,03-07-23,Spain,41,Smartphone,184,moderate_interested
1162,Basic,21-06-22,02-07-23,Spain,51,Smart TV,183,moderate_interested
1163,Standard,22-06-22,03-07-23,United States,47,Smart TV,184,moderate_interested
1164,Premium,23-06-22,02-07-23,Canada,39,Smart TV,183,moderate_interested
1165,Basic,27-06-22,03-07-23,United States,51,Smartphone,184,moderate_interested
1166,Premium,02-07-22,02-07-23,United States,39,Tablet,183,moderate_interested
1167,Basic,03-07-22,02-07-23,Canada,45,Tablet,183,moderate_interested
1168,Standard,05-07-22,02-07-23,United Kingdom,42,Laptop,183,moderate_interested
1169,Standard,15-07-22,02-07-23,Australia,48,Smartphone,183,moderate_interested
1170,Basic,20-07-22,02-07-23,Germany,33,Smart TV,183,moderate_interested
1171,Premium,27-07-22,02-07-23,France,47,Smartphone,183,moderate_interested
1172,Basic,29-07-22,04-07-23,Brazil,51,Smart TV,185,moderate_interested
1173,Standard,03-08-22,01-07-23,Mexico,27,Smartphone,182,moderate_interested
1174,Premium,18-08-22,04-07-23,Spain,44,Laptop,185,moderate_interested
1175,Basic,23-08-22,02-07-23,Italy,41,Laptop,183,moderate_interested
1176,Premium,27-08-22,05-07-23,Spain,37,Smart TV,186,moderate_interested
1177,Basic,01-09-22,02-07-23,Spain,48,Tablet,183,moderate_interested
1178,Standard,03-09-22,04-07-23,United States,30,Smart TV,185,moderate_interested
1179,Standard,05-09-22,02-07-23,Canada,44,Smartphone,183,moderate_interested
1180,Basic,09-09-22,04-07-23,United States,34,Smart TV,185,moderate_interested
1181,Premium,11-09-22,01-07-23,United States,40,Laptop,182,moderate_interested
1182,Basic,17-09-22,04-07-23,Canada,28,Smartphone,185,moderate_interested
1183,Standard,19-09-22,02-07-23,United Kingdom,44,Tablet,183,moderate_interested
1184,Premium,28-09-22,03-07-23,Australia,38,Laptop,184,moderate_interested
1185,Basic,06-10-22,02-07-23,Germany,49,Smart TV,183,moderate_interested
1186,Premium,07-10-22,05-07-23,France,32,Smart TV,186,moderate_interested
1187,Basic,09-10-22,01-07-23,Brazil,47,Smart TV,182,moderate_interested
1188,Standard,10-10-22,03-07-23,Mexico,44,Tablet,184,moderate_interested
1189,Standard,11-10-22,03-07-23,Spain,33,Smartphone,184,moderate_interested
1190,Basic,12-10-22,04-07-23,Italy,32,Laptop,185,moderate_interested
1191,Premium,13-10-22,01-07-23,Spain,27,Smartphone,182,moderate_interested
1192,Basic,14-10-22,03-07-23,Spain,37,Laptop,184,moderate_interested
1193,Standard,16-10-22,03-07-23,United States,34,Tablet,184,moderate_interested
1194,Premium,19-10-22,04-07-23,Canada,40,Smart TV,185,moderate_interested
1195,Basic,23-10-22,02-07-23,United States,45,Smart TV,183,moderate_interested
1196,Basic,24-10-22,03-07-23,United States,29,Tablet,184,moderate_interested
1197,Basic,25-10-22,03-07-23,Canada,35,Smart TV,184,moderate_interested
1198,Standard,01-11-22,04-07-23,United Kingdom,38,Laptop,185,moderate_interested
1199,Premium,02-11-22,04-07-23,Australia,48,Smart TV,185,moderate_interested
1200,Basic,04-11-22,06-07-23,Germany,36,Smartphone,187,highly_interested
1201,Basic,06-11-22,03-07-23,France,41,Smart TV,184,moderate_interested
1202,Premium,06-11-22,03-07-23,Brazil,27,Smart TV,184,moderate_interested
1203,Standard,04-11-22,04-07-23,Mexico,41,Smart TV,185,moderate_interested
1204,Standard,30-10-22,05-07-23,Spain,42,Laptop,186,moderate_interested
1205,Basic,27-10-22,03-07-23,Italy,40,Laptop,184,moderate_interested
1206,Premium,23-10-22,04-07-23,Spain,32,Smart TV,185,moderate_interested
1207,Standard,23-10-22,04-07-23,Spain,33,Smart TV,185,moderate_interested
1208,Basic,24-09-22,04-07-23,United States,34,Smartphone,185,moderate_interested
1209,Standard,22-09-22,02-07-23,Canada,29,Tablet,183,moderate_interested
1210,Premium,06-09-22,03-07-23,United States,50,Smart TV,184,moderate_interested
1211,Basic,23-08-22,04-07-23,United States,29,Laptop,185,moderate_interested
1212,Premium,21-08-22,04-07-23,Canada,40,Tablet,185,moderate_interested
1213,Standard,16-08-22,02-07-23,United Kingdom,27,Smart TV,183,moderate_interested
1214,Basic,09-08-22,03-07-23,Australia,51,Smartphone,184,moderate_interested
1215,Standard,04-08-22,03-07-23,Germany,41,Laptop,184,moderate_interested
1216,Premium,28-07-22,04-07-23,France,28,Tablet,185,moderate_interested
1217,Basic,12-07-22,01-07-23,Brazil,42,Laptop,182,moderate_interested
1218,Standard,11-07-22,03-07-23,Mexico,40,Laptop,184,moderate_interested
1219,Premium,06-07-22,04-07-23,Spain,48,Smartphone,185,moderate_interested
1220,Basic,01-07-22,03-07-23,Italy,28,Smart TV,184,moderate_interested
1221,Premium,02-07-22,01-07-23,Spain,40,Smart TV,182,moderate_interested
1222,Basic,30-06-22,03-07-23,Spain,33,Tablet,184,moderate_interested
1223,Standard,30-06-22,03-07-23,United States,33,Smartphone,184,moderate_interested
1224,Standard,30-06-22,03-07-23,Canada,47,Smartphone,184,moderate_interested
1225,Basic,30-06-22,01-07-23,United States,50,Smart TV,182,moderate_interested
1226,Premium,29-06-22,03-07-23,United States,38,Smartphone,184,moderate_interested
1227,Basic,27-06-22,04-07-23,Canada,36,Tablet,185,moderate_interested
1228,Standard,26-06-22,03-07-23,United Kingdom,38,Tablet,184,moderate_interested
1229,Premium,24-06-22,01-07-23,Australia,49,Smartphone,182,moderate_interested
1230,Basic,25-06-22,03-07-23,Germany,40,Smart TV,184,moderate_interested
1231,Premium,24-06-22,03-07-23,France,51,Tablet,184,moderate_interested
1232,Basic,22-06-22,03-07-23,Brazil,42,Smartphone,184,moderate_interested
1233,Standard,23-06-22,03-07-23,Mexico,41,Smartphone,184,moderate_interested
1234,Standard,25-06-22,03-07-23,Spain,48,Smartphone,184,moderate_interested
1235,Basic,29-06-22,03-07-23,Italy,39,Tablet,184,moderate_interested
1236,Premium,01-07-22,02-07-23,Spain,35,Tablet,183,moderate_interested
1237,Basic,05-07-22,02-07-23,Spain,32,Tablet,183,moderate_interested
1238,Standard,12-07-22,04-07-23,United States,28,Smartphone,185,moderate_interested
1239,Premium,16-07-22,02-07-23,Canada,27,Laptop,183,moderate_interested
1240,Basic,20-07-22,04-07-23,United States,30,Laptop,185,moderate_interested
1241,Premium,28-07-22,02-07-23,United States,47,Laptop,183,moderate_interested
1242,Basic,31-07-22,05-07-23,Canada,49,Tablet,186,moderate_interested
1243,Standard,14-08-22,02-07-23,United Kingdom,43,Smartphone,183,moderate_interested
1244,Standard,16-08-22,04-07-23,Australia,42,Tablet,185,moderate_interested
1245,Basic,18-08-22,03-07-23,Germany,29,Smartphone,184,moderate_interested
1246,Premium,27-08-22,05-07-23,France,35,Smartphone,186,moderate_interested
1247,Basic,01-09-22,02-07-23,Brazil,41,Smartphone,183,moderate_interested
1248,Standard,03-09-22,05-07-23,Mexico,47,Smart TV,186,moderate_interested
1249,Premium,07-09-22,03-07-23,Spain,28,Smart TV,184,moderate_interested
1250,Basic,08-09-22,04-07-23,Italy,44,Smartphone,185,moderate_interested
1251,Premium,14-09-22,03-07-23,Spain,28,Tablet,184,moderate_interested
